name,RA,Dec,vmag,epoch,epoch_uncertainty,period,period_uncertainty,duration,comments,depth
"TOI-1221 b",07:11:41.05,-65:30:31.88,10.5,2458404.17910000,0.00350000,91.68278000000,0.00041,8.12,,0.72
"TOI-1224 b",02:28:47.48,-80:53:56.78,13.9,2458327.70236000,0.00055000,4.17827450000,0.00000220000,1.68,,2.3
"TOI-1224 c",02:28:47.48,-80:53:56.78,13.9,2458329.85970400,0.00082800,17.94546600000,1.2e-05,3.07,,5.5
"TOI-1227 b",12:27:04.17,-72:27:06.66,17.0,2458617.47925600,0.00326609,27.36137783684,0.00010217787,4.06,,20.7
"TOI-122 b",22:11:47.58,-58:56:45.91,15.5,2459080.66878000,0.00107,5.07802950000,8.1e-06,1.21,,5.6
"TOI-1231 b",10:26:59.34,-52:28:04.34,12.4,2458685.11630000,0.00049,24.24558600000,6.6e-05,3.24,,4.9
"TOI-1235 b",10:08:52.38,+69:16:35.83,11.5,2460333.63147300,0.0017491,3.44470150000,7.1e-06,1.91,,0.80
"TOI-1244 b",17:05:07.09,+69:31:08.73,11.9,2459913.80830000,0.00073000,6.40031648300,0.00000593400,2.21,,1.0
"TOI-1246 b",16:44:27.81,+70:25:47.97,11.6,2459737.58721500,0.0020169,4.30745132484,4.97975e-06,2.34,,1.1
"TOI-1246 c",16:44:27.81,+70:25:47.97,11.6,2459740.30426200,0.0026101,5.90412784205,1.061618e-05,2.77,,0.77
"TOI-1246 d",16:44:27.81,+70:25:47.97,11.6,2458688.97500000,0.002,18.65487400000,5.5e-05,3.95,,1.5
"TOI-1246 e",16:44:27.81,+70:25:47.97,11.6,2458700.69730200,0.00273225,37.92519833654,0.00012524855,3.53,,1.4
"TOI-1248 b",17:16:05.66,+63:06:20.19,11.8,2458687.12150000,0.00013122,4.36015363069,1.07771e-06,2.34,,5.6
"TOI-1249 b",13:22:14.78,+66:18:30.72,11.1,2460342.34912100,0.0034345,13.07915810000,4.14e-05,2.97,,1.1
"TOI-1259 A b",18:48:24.04,+79:15:23.31,12.1,2459764.87408900,6.74e-05,3.47797762847,2.013e-07,2.51,,27.0
"TOI-125 b",01:34:22.42,-66:40:34.86,11.0,2460206.74424900,0.0019795,4.65171860000,8.3e-06,2.71,,0.98
"TOI-125 c",01:34:22.42,-66:40:34.86,11.0,2460202.04989300,0.0032682,9.15494180000,2.49e-05,2.46,,1.1
"TOI-125 d",01:34:22.42,-66:40:34.86,11.0,2460181.14657900,0.0052731,19.98157090000,8.96e-05,2.72,,0.91
"TOI-1260 b",10:28:34.58,+65:51:15.11,11.9,2459065.56426900,0.000396,3.12746300000,5e-06,2.06,,1.1
"TOI-1260 c",10:28:34.58,+65:51:15.11,11.9,2459068.27050500,0.000577,7.49313400000,2e-05,1.97,,1.4
"TOI-1260 d",10:28:34.58,+65:51:15.11,11.9,2459062.01740600,0.001309,16.60816400000,8.3e-05,3.19,,1.8
"TOI-1266 b",13:11:59.18,+65:50:01.31,12.9,2459660.64605000,0.00055,10.89484100000,1.1e-05,2.07,,3.1
"TOI-1266 c",13:11:59.18,+65:50:01.31,12.9,2459648.84710000,0.00095,18.80161100000,5.3e-05,1.95,,2.0
"TOI-1268 b",13:13:33.26,+62:18:19.37,10.9,2460359.60723100,0.0002798,8.15772100000,2.3e-06,3.79,,10.3
"TOI-1269 b",16:38:47.19,+64:33:33.05,11.6,2458686.60881000,0.00064256,4.25296414061,5.85243e-06,2.57,,0.76
"TOI-1272 b",13:16:47.09,+49:51:39.81,11.8,2459661.40135700,0.001733,3.31597720000,7.4e-06,1.49,,2.8
"TOI-1273 b",14:16:29.01,+58:23:24.91,11.0,2458712.34680000,0.0004,4.63129600000,3e-06,1.44,,4.9
"TOI-1278 b",21:21:54.83,+35:38:55.05,13.5,2459826.54024900,0.00167559,14.47510623109,1.788516e-05,1.62,,9.6
"TOI-1279 b",12:20:15.09,+56:12:05.07,10.7,2459659.67350300,0.0018282,9.61416356822,4.857356e-05,3.43,,0.93
TOI-128.01,05:18:05.03,-80:57:51.78,8.4,2460175.86715900,0.0012993,4.94047140000,7.1e-06,1.95,,0.45
"TOI-1288 b",20:52:40.09,+65:36:31.62,10.4,2460445.64997900,0.0006331,2.69982940000,3.6e-06,2.21,,2.8
"TOI-1294 b",14:52:22.23,+70:28:35.61,11.3,2459663.16177600,0.000592,3.91527370000,4e-06,2.56,,3.4
"TOI-1295 b",17:06:41.33,+67:52:17.41,11.3,2459913.37999000,0.0002,3.19688380000,5e-07,6.20,,8.0
"TOI-1296 b",17:07:04.95,+70:14:18.53,11.4,2459766.96259900,0.0002603,3.94436676121,9.6779e-07,4.87,,6.7
"TOI-1298 b",16:05:17.50,+70:11:24.14,11.9,2459764.41987700,0.0004049,4.53713613061,1.7956e-06,4.04,,4.2
TOI-1301.01,18:23:27.01,+71:34:54.29,11.3,2459710.29440000,0.00034,6.09640720900,3.614e-06,2.33,,1.1
"TOI-132 b",22:33:35.92,-43:26:12.74,11.2,2459084.28228000,0.00103,2.10969350000,3.3e-06,2.12,,1.3
"TOI-1333 b",21:40:03.49,+48:24:24.36,9.4,2459847.96830600,0.0003886,4.72019120000,2.3e-06,4.42,,6.7
"TOI-1338 b",06:08:31.94,-59:32:27.55,11.7,2458342.15000000,0.80000000,95.17400000000,0.035,11.63,,2.6
"TOI-1347 b",18:41:18.40,+70:17:24.19,11.2,2458683.55882000,0.00036,0.84742431000,5.8e-07,0.88,,0.42
"TOI-1347 c",18:41:18.40,+70:17:24.19,11.2,2458678.50590000,0.0021,4.84196200000,1.2e-05,2.24,,0.32
"TOI-1386 b",22:18:00.98,+54:19:08.56,10.6,2460561.01792400,0.0016808,25.83864220000,5.77e-05,5.21,,1.8
"TOI-139 b",22:25:36.58,-34:54:34.97,10.6,2458334.89156300,0.00138148,11.07085752966,2.77106e-05,2.19,,1.1
"TOI-1408 b",20:54:02.65,+72:34:50.32,9.3,2460475.34592200,0.0001903,4.42471200000,1e-06,1.22,,2.4
"TOI-1408 c",20:54:02.65,+72:34:50.32,9.3,2460479.04741900,0.0052675,2.22220940000,1.28e-05,2.46,,0.09
TOI-1410.01,22:19:31.88,+42:33:37.13,11.1,2459850.73705800,0.0010871,1.21687320000,5.25e-05,0.86,,1.2
"TOI-1411 b",15:31:47.05,+47:03:19.98,10.5,2460447.08536700,0.0012317,1.45204860000,2.2e-06,1.34,,0.39
"TOI-1416 b",14:27:41.64,+41:57:10.75,9.9,2460423.26343500,0.0023948,1.06976210000,2e-06,1.36,,0.38
"TOI-1420 b",21:31:46.03,+66:20:56.42,11.7,2459517.43305000,0.00012,6.95610630000,1.7e-06,3.37,,14.0
"TOI-1422 b",23:36:57.80,+39:38:21.41,10.6,2459864.06375900,0.0046431,13.00178900960,4.487493e-05,4.48,,1.3
"TOI-1431 b",21:04:48.89,+55:35:16.88,8.0,2460554.58625000,8.02e-05,2.65023200000,3e-07,2.03,,6.4
"TOI-1437 b",17:04:33.30,+56:50:33.18,9.2,2460660.18336800,0.0023703,18.84089100000,5.38e-05,5.76,,0.33
"TOI-1439 b",16:07:03.34,+67:52:39.51,10.6,2458703.47688500,0.00221014,27.64390594828,8.433336e-05,5.55,,0.58
"TOI-1442 b",19:09:10.10,+74:10:27.39,15.4,2458683.45230000,0.0003,0.40906770000,3e-07,0.62,,1.3
"TOI-1443 b",19:49:35.68,+76:08:21.04,10.7,2460482.33886400,0.0019973,23.54069620000,5.07e-05,4.07,,0.96
"TOI-1444 b",20:21:53.98,+70:56:37.34,10.9,2458711.36750000,0.0011,0.47027430000,1.1e-06,1.28,,0.21
"TOI-1448 b",21:05:17.76,+57:46:15.94,15.7,2458713.33750000,0.0015,8.11224500000,1.8e-05,3.13,,4.7
"TOI-1450 A b",19:07:24.98,+59:05:11.85,12.3,2458685.34221000,0.00042,2.04392740000,1e-06,0.99,,0.47
"TOI-1451 b",12:26:05.83,+61:15:32.14,9.6,2460348.10758100,0.0034283,16.53798640000,5.19e-05,2.80,,0.61
"TOI-1452 b",19:20:41.75,+73:11:42.39,14.4,2459731.35931100,0.0034263,11.06199374459,1.527176e-05,1.76,,3.2
"TOI-1453 b",17:12:53.58,+57:11:52.00,11.1,2460333.25035300,0.0031496,4.31352590000,1.34e-05,1.92,,0.26
"TOI-1453 c",17:12:53.58,+57:11:52.00,11.1,2460554.98999300,0.0007823,6.58868480000,4.8e-06,1.66,,0.86
"TOI-1467 b",01:16:27.51,+49:13:59.30,12.3,2458766.98950000,0.0008,5.97114300000,6e-06,1.51,,1.3
"TOI-1468 b",01:06:36.93,+19:13:29.71,12.5,2458765.68079000,0.00070000,1.88051360000,2.6e-06,1.19,,1.2
"TOI-1468 c",01:06:36.93,+19:13:29.71,12.5,2459450.35602500,0.00147952,15.53243848920,3.260733e-05,1.76,,2.9
"TOI-1470 b",00:40:21.39,+61:12:48.19,13.5,2458766.47020000,0.0006,2.52709300000,0.00000400000,1.28,,1.8
"TOI-1470 c",00:40:21.39,+61:12:48.19,13.5,2458772.17600000,0.00300000,18.08816000000,8e-05,2.70,,2.3
"TOI-1472 b",00:56:27.42,+48:38:15.06,11.3,2459885.56878400,0.00287917,6.36341055158,8.34573e-06,2.69,,2.4
"TOI-1478 b",08:25:44.10,-13:33:34.37,10.7,2459045.65659000,0.00017,10.18030740000,5.6e-06,4.13,,1.1
TOI-150.01,07:31:51.70,-73:36:21.73,11.4,2459029.17050000,0.00016,5.85742040000,3.3e-06,5.12,,6.5
"TOI-1516 b",22:40:20.31,+69:30:13.43,10.9,2460449.20138800,9.49e-05,2.05601530000,2e-07,2.77,,17.5
"TOI-1518 b",23:29:04.20,+67:02:05.30,9.0,2458806.07540600,9.6e-05,1.90261440000,1.6e-06,2.37,,9.0
"TOI-157 b",04:54:48.35,-76:40:50.18,12.7,2458543.33832400,6.235e-05,2.08454341780,2.9256e-07,2.02,,12.5
"TOI-1601 b",02:33:26.78,+41:00:48.36,10.7,2458990.55302000,0.00081000,5.33175100000,1.1e-05,6.30,,3.4
TOI-1630.01,23:28:04.00,+75:33:09.38,9.6,2459931.22472000,0.0011,12.05573473300,1.4884e-05,2.09,,0.81
"TOI-1634 b",03:45:33.75,+37:06:44.21,13.2,2458791.51495000,0.00053,0.98934360000,2e-06,1.03,,1.3
"TOI-163 b",05:19:04.38,-71:53:43.90,11.5,2458544.67029300,9.976e-05,4.23111726216,6.3453e-07,4.35,,7.3
TOI-1659.01,18:31:42.05,+82:18:21.42,10.1,2459757.35680000,0.0014,5.87755632800,1.8139e-05,2.89,,0.41
"TOI-1669 c",03:03:49.55,+83:35:14.74,10.2,2460478.58161400,0.0016937,2.68005720000,4.3e-06,1.79,,0.47
"TOI-1670 b",17:16:04.14,+72:09:40.25,9.9,2460468.36102800,0.0035706,10.98367240000,4.17e-05,2.64,,0.32
"TOI-1670 c",17:16:04.14,+72:09:40.25,9.9,2460503.13660300,0.0002927,40.75010280000,1.37e-05,4.87,,6.0
"TOI-1680 b",19:29:15.35,+65:58:25.69,15.9,2459013.84254000,0.00039,4.80263450000,0.00000400000,1.19,,4.1
TOI-1683.01,04:23:55.12,+27:49:20.53,11.0,2458816.41152400,0.00050749,3.05752396361,3.79024e-06,1.38,,1.1
"TOI-1685 b",04:34:22.55,+43:02:13.34,13.4,2459910.93828000,0.00041000,0.66913924000,4.2e-07,0.92,,1.3
"TOI-1691 b",18:09:36.99,+86:51:37.23,10.1,2459922.72550000,0.00073000,16.73688893500,1.8237e-05,4.98,,0.99
"TOI-1693 b",06:01:14.00,+34:46:23.13,13.0,2458817.68496500,0.00087179,1.76669200948,5.38107e-06,1.42,,0.83
"TOI-1694 b",06:30:59.69,+66:21:38.14,11.4,2458817.26620000,0.0007,3.77017900000,6e-05,2.87,,4.4
"TOI-1695 b",01:27:41.22,+72:17:47.81,13.0,2458791.51913700,0.00063834,3.13429456192,5.87073e-06,1.22,,1.2
"TOI-1696 b",04:21:07.36,+48:49:11.39,16.8,2458834.20115000,0.00058,2.50031100000,4e-06,1.00,,12.6
"TOI-169 b",01:07:06.89,-75:11:56.20,12.4,2459085.27157000,0.00042,2.25544580000,3.8e-06,1.71,,7.5
"TOI-1710 b",06:17:08.12,+76:12:39.67,9.5,2460439.66680900,0.0007764,24.28337820000,1.82e-05,5.13,,2.8
TOI-1716.01,07:00:20.00,+56:49:27.10,9.4,2459959.22130000,0.00260000,8.08237655400,0.00002770100,3.56,,0.56
"TOI-1723 b",07:47:11.33,+68:28:36.06,9.7,2459593.95996000,0.00081,13.72701264300,0.00001470500,4.23,,0.90
"TOI-1728 b",08:02:26.80,+64:47:49.75,12.4,2459604.39909300,0.0005321,3.49139520000,4.3e-06,1.76,,5.4
"TOI-172 b",21:06:31.65,-26:41:34.32,11.3,2459085.07240000,0.001,9.47693600000,2.6e-05,4.71,,3.1
"TOI-1736 b",02:53:44.27,+69:06:04.84,9.0,2459740.58910000,0.0007,7.07309100000,8e-06,3.94,,0.45
"TOI-1739 b",16:00:41.40,+83:15:31.17,10.7,2459631.82035000,0.00074,8.30334140600,1.0106e-05,1.87,,0.43
"TOI-1742 b",17:09:18.93,+71:52:36.02,8.9,2460533.21979900,0.0030765,21.26912700000,6.87e-05,5.85,,0.36
TOI-1744.01,19:37:09.86,+60:52:52.69,9.5,2459908.38440000,0.00093000,22.34170292700,0.00004416400,2.78,,0.49
"TOI-1749 b",18:50:56.93,+64:25:10.08,13.9,2458684.35495300,0.00105449,2.38890510104,9.9595e-06,1.03,,0.57
"TOI-1749 c",18:50:56.93,+64:25:10.08,13.9,2459763.32305500,0.0027939,4.48913668478,8.22823e-06,1.88,,1.3
"TOI-1749 d",18:50:56.93,+64:25:10.08,13.9,2459647.51519700,0.0033828,9.04470385496,1.670293e-05,1.77,,1.6
"TOI-1751 b",16:13:57.32,+63:32:00.71,9.3,2460532.12898600,0.0033614,37.46866020000,0.0001362,7.16,,0.40
"TOI-1753 b",16:49:52.76,+61:10:24.88,11.8,2459653.73375400,0.0034438,5.38462389661,1.178673e-05,3.26,,0.63
"TOI-1758 b",23:38:57.98,+75:41:06.83,10.8,2459924.77180000,0.0013,20.70507468500,0.00003657200,3.67,,1.8
"TOI-1759 b",21:47:24.40,+62:45:13.74,11.9,2458745.46610000,0.001,18.84997500000,6e-06,3.70,,2.6
TOI-1768.01,10:08:24.67,+55:32:23.86,10.4,2459627.02240000,0.0018,7.33770364900,2.2443e-05,4.56,,0.80
TOI-1772.01,10:27:21.05,+34:23:27.42,10.0,2459628.85070000,0.00280000,8.05424687400,0.00003959500,3.42,,0.71
"TOI-1775 b",10:00:27.62,+39:27:27.90,11.6,2459635.36432600,0.0007263,10.24054830000,1.4e-05,3.54,,9.9
"TOI-1776 b",10:59:06.55,+40:59:01.39,8.3,2458871.49760000,0.0038,2.79986800000,2.3e-05,1.93,,0.20
TOI-1777.01,10:07:13.69,+46:06:53.57,9.3,2459635.10670000,0.0031,14.65011197400,0.00008239900,2.64,,0.33
TOI-1782.01,14:12:18.91,+74:24:42.45,12.3,2459635.73310000,0.00110000,4.98764102800,9.834e-06,2.33,,1.2
TOI-1782.02,14:12:18.91,+74:24:42.45,12.3,2459632.81673000,0.00061,1.82902422700,0.00000225100,1.54,,0.70
"TOI-1789 b",09:30:58.42,+26:32:23.98,9.7,2459383.83993000,0.00028,3.20871830000,3.3e-06,2.30,,4.6
"TOI-178 b",00:29:12.48,-30:27:14.82,12.0,2458741.63650000,0.00430000,1.91455800000,1.8e-05,1.69,,0.26
"TOI-178 c",00:29:12.48,-30:27:14.82,12.0,2458741.47830000,0.00340000,3.23845000000,0.00002000000,1.95,,0.55
"TOI-178 d",00:29:12.48,-30:27:14.82,12.0,2460196.43708800,0.0018585,6.55785130000,1.06e-05,2.08,,1.6
"TOI-178 e",00:29:12.48,-30:27:14.82,12.0,2458362.95419900,0.00203429,9.96163468923,2.270919e-05,2.46,,1.1
"TOI-178 f",00:29:12.48,-30:27:14.82,12.0,2458745.71780000,0.0027,15.23191500000,0.00011500000,2.35,,1.0
"TOI-178 g",00:29:12.48,-30:27:14.82,12.0,2458748.03020000,0.00230000,20.70950000000,0.00014000000,2.17,,1.6
"TOI-1794 b",13:33:35.40,+49:03:39.04,10.3,2458715.31200000,0.002,8.76552800000,3.5e-05,3.92,,0.53
TOI-1798.01,14:04:22.54,+46:31:09.42,11.4,2459688.13590000,0.0031,8.02152233100,2.819e-05,3.13,,0.87
TOI-1798.02,14:04:22.54,+46:31:09.42,11.4,2459691.31350000,0.00082,0.43781182200,6.05e-07,1.22,,0.26
"TOI-1799 b",11:08:55.90,+34:18:10.85,9.0,2458904.83180000,0.0072,7.08573800000,8.3e-05,3.14,,0.28
"TOI-1801 b",11:42:18.14,+23:01:37.32,11.6,2458903.54800000,0.002,10.64398500000,2.6e-05,2.70,,1.2
"TOI-1803 b",11:52:11.07,+35:10:18.48,11.9,2459659.81541100,0.0035607,6.29321110000,3.97e-05,2.19,,1.8
"TOI-1803 c",11:52:11.07,+35:10:18.48,11.9,2458911.67470000,0.0019,12.88577900000,3.6e-05,2.40,,3.2
TOI-1806.01,11:04:28.36,+30:27:30.87,15.2,2458909.54341400,0.00226335,15.15120508799,0.00013577625,2.34,,5.0
"TOI-1807 b",13:25:07.83,+38:55:20.52,10.0,2458899.34500000,0.00038,0.54937097000,7.2e-07,0.98,,0.37
"TOI-1811 b",12:35:41.37,+27:12:51.76,12.0,2459661.05029200,0.0002362,3.71307010000,1.8e-06,1.65,,19.6
"TOI-181 b",23:28:41.41,-34:29:29.08,11.2,2458358.12000000,0.00027000,4.53200000000,2e-06,1.99,,7.3
"TOI-1820 b",12:30:44.81,+27:27:07.21,10.9,2459661.32832500,0.0006569,4.86067300000,6.4e-06,2.63,,6.1
"TOI-1823 b",13:04:52.73,+63:45:11.74,10.7,2460345.34856600,0.0007358,38.81354980000,3.51e-05,5.94,,9.6
"TOI-1824 b",13:10:55.49,+61:44:41.46,9.7,2460362.10353900,0.0027101,22.80857190000,6.06e-05,3.85,,0.98
"TOI-1836 b",16:23:37.90,+54:41:24.28,9.8,2459646.49351000,0.00042000,20.38079900000,1.6e-05,6.65,,2.2
"TOI-1836 c",16:23:37.90,+54:41:24.28,9.8,2460477.13626900,0.0021565,1.77275050000,4.1e-06,1.52,,0.24
"TOI-1842 b",13:27:51.04,+09:01:50.32,9.8,2458933.33614000,0.00081,9.57391810000,9.9e-06,4.31,,3.2
"TOI-1853 b",14:05:50.24,+16:59:32.53,12.2,2459690.74200000,0.0006,1.24362580000,1.5e-06,1.19,,1.8
"TOI-1855 b",13:41:24.95,+17:41:12.74,11.2,2459243.19743000,0.00029,1.36414864000,5.1e-07,1.19,,7.1
"TOI-1859 b",18:39:19.62,+69:31:22.34,10.3,2460503.68705300,0.0018896,63.48393580000,0.0002256,5.46,,5.4
"TOI-1860 b",15:05:49.62,+64:02:51.66,8.4,2460367.14762100,0.001745,1.06620820000,1.8e-06,1.14,,0.15
"TOI-1883 b",08:56:21.42,-12:55:50.32,15.8,2459256.84810000,0.0002,4.50638000000,0.00000700000,2.04,,12.5
"TOI-1898 b",09:38:13.27,+23:32:48.29,7.9,2459531.56403300,0.0004563,45.52214555606,4.756632e-05,4.38,,3.0
"TOI-1899 b",19:57:42.44,+40:08:36.05,14.9,2458711.95917100,0.00111600,29.09031200000,0.00003600000,4.70,,37.6
"TOI-1937 A b",07:45:28.97,-52:22:59.73,13.2,2459989.04151700,0.00053835,0.94667870000,5e-07,1.09,,16.5
"TOI-198 b",00:09:05.16,-27:07:18.28,11.7,2459480.04800000,0.0004,10.21520000000,6e-05,1.63,,0.89
"TOI-1994 b",09:48:41.90,-51:45:23.63,10.5,2460032.21852100,0.0007366,4.03372010000,3.3e-06,3.48,,2.9
"TOI-199 b",05:20:25.41,-59:53:43.56,10.7,2460038.97706200,0.0003971,104.87296350000,4.14e-05,6.55,,12.2
"TOI-2000 b",09:45:35.30,-66:41:11.87,11.0,2460038.81987700,0.005565,3.09836700000,1.53e-05,1.96,,0.50
"TOI-2000 c",09:45:35.30,-66:41:11.87,11.0,2460031.89712500,0.0009989,9.12704250000,8.4e-06,3.62,,4.6
"TOI-2005 b",10:56:07.60,-43:22:36.11,9.9,2458549.83760000,0.0013,17.30590400000,0.00002300000,2.25,,2.9
"TOI-2010 b",19:28:40.07,+53:29:14.53,9.8,2458712.30168000,0.00042000,141.83402500000,6.6e-05,8.68,,11.6
"TOI-2015 b",15:28:31.84,+27:21:39.86,16.1,2458956.02260000,0.0009,3.34896800000,4e-06,1.11,,8.7
"TOI-2018 b",15:19:20.99,+29:12:28.36,10.2,2458958.25796200,0.00072833,7.43557089552,1.570285e-05,2.35,,1.3
"TOI-2019 b",15:37:43.62,+48:57:18.74,10.3,2460431.58423100,0.0072574,15.34681820000,0.000101,6.42,,0.67
"TOI-201 b",05:49:36.43,-54:54:37.52,9.1,2459011.79063000,0.00012,52.97819700000,1.7e-05,4.80,,6.3
"TOI-2025 b",18:51:10.86,+82:14:43.49,11.6,2459754.93963500,0.0005663,8.87205415240,1.147383e-05,3.66,,6.1
"TOI-2046 b",01:04:44.39,+74:19:52.70,11.6,2457792.27670000,0.00240000,1.49718420000,3.3e-06,2.41,,16.3
"TOI-2048 b",15:51:41.79,+52:18:22.71,11.4,2459704.44801300,0.0044815,13.79053150000,9.1e-05,3.30,,1.1
"TOI-2068 b",12:25:05.65,+60:25:06.04,13.0,2459623.46415800,0.0048826,7.76898200000,5.77e-05,2.18,,1.1
"TOI-206 b",04:54:57.17,-62:31:18.75,14.9,2458325.54310000,0.0004,0.73631040000,3e-07,0.67,,1.3
"TOI-2076 b",14:29:34.08,+39:47:25.44,9.1,2459675.69502900,0.0017822,10.35635955149,2.079234e-05,3.48,,0.92
"TOI-2076 c",14:29:34.08,+39:47:25.44,9.1,2458748.68944000,0.00063,21.01532700000,2.3e-05,4.19,,2.1
"TOI-2076 d",14:29:34.08,+39:47:25.44,9.1,2459675.93251000,0.0014855,35.12574720000,9.92e-05,2.84,,2.1
"TOI-2076 e",14:29:34.08,+39:47:25.44,9.1,2458740.21306000,0.00081000,3.02234450000,0.00000330000,2.16,,0.24
"TOI-2081 b",17:37:12.54,+53:01:32.04,13.4,2459757.44460600,0.0034541,10.50543617136,2.147614e-05,2.49,,1.3
"TOI-2084 b",17:17:01.09,+72:44:49.28,15.1,2458741.07323000,0.00065,6.07842470000,9.6e-06,2.03,,2.0
"TOI-2088 b",17:25:29.97,+75:52:56.21,11.6,2459517.99570000,0.0051861,124.72987003126,0.00056745345,7.30,,1.8
"TOI-2095 b",19:02:32.77,+75:25:06.65,13.2,2459646.70380000,0.0012,17.66487200000,5.1e-05,2.72,,0.69
"TOI-2095 c",19:02:32.77,+75:25:06.65,13.2,2459662.14640000,0.002,28.17220000000,0.00014,3.12,,0.80
"TOI-2096 b",10:06:28.49,+74:49:37.96,15.9,2459146.45853000,0.00041,3.11906330000,0.00001000000,1.07,,2.7
"TOI-2096 c",10:06:28.49,+74:49:37.96,15.9,2459147.45983000,0.00034,6.38784000000,1.2e-05,1.35,,6.4
"TOI-2107 b",19:07:11.17,-58:41:48.61,12.0,2459228.98176000,0.00024,2.45454670000,1.3e-06,2.60,,21.3
"TOI-2109 b",16:52:44.71,+16:34:47.70,10.2,2459378.45937000,5.9e-05,0.67247414000,2.8e-07,1.80,,6.7
"TOI-2120 b",01:34:01.76,+65:30:50.36,15.6,2458795.82368000,0.00041,5.79981640000,3.5e-06,1.01,,8.6
"TOI-2128 b",17:07:55.63,+32:06:19.09,7.2,2458987.26630000,0.0017,16.34136000000,0.00013,4.70,,0.37
"TOI-2134 b",18:07:44.52,+39:04:22.54,8.9,2460496.59096300,0.0004409,9.22920780000,5.6e-06,2.82,,1.6
"TOI-2134 c",18:07:44.52,+39:04:22.54,8.9,2460485.79438000,0.0003359,95.85316250000,3.29e-05,5.02,,6.0
"TOI-2136 b",18:44:42.32,+36:33:47.27,14.3,2459214.00322000,0.00045000,7.85192500000,1.6e-05,1.66,,3.9
"TOI-2141 b",17:15:02.96,+18:20:25.24,9.5,2460453.43223600,0.0025581,18.26168780000,5.45e-05,3.43,,0.97
"TOI-2145 b",17:35:01.94,+40:41:42.15,9.1,2460470.36182700,0.0013012,10.26113290000,1.4e-05,7.37,,1.9
"TOI-2152 A b",01:45:21.35,+77:47:24.44,11.4,2458927.64980000,0.00023,3.37735120000,6.1e-06,3.71,,6.7
"TOI-2154 b",04:44:06.76,+84:21:51.35,11.1,2459768.10276100,0.000245,3.82408264319,2.62509e-06,2.52,,10.1
"TOI-2158 b",18:27:14.41,+20:31:36.79,10.9,2459758.58631200,0.0008904,8.60075570000,1.68e-05,3.30,,5.1
TOI-216.01,04:55:55.20,-63:15:37.19,12.3,2458331.48856300,0.00026084,34.50593183130,9.23839e-06,3.82,,17.4
TOI-216.02,04:55:55.20,-63:15:37.19,12.3,2459340.90471900,0.00154909,17.38904538708,4.794844e-05,2.65,,3.0
"TOI-2180 b",18:31:46.47,+56:39:02.44,9.2,2458830.76417000,0.00099,260.15764000000,0.00045,24.10,,4.7
"TOI-2184 b",06:43:19.95,-66:56:51.56,12.3,2460072.63022200,0.00722375,6.90677830000,2.79e-05,6.21,,0.90
"TOI-2193 A b",20:54:45.90,-72:48:16.71,12.0,2459052.42122000,0.00021,2.12257350000,1.6e-06,1.65,,0.19
"TOI-2194 b",19:56:37.52,-31:20:06.65,8.4,2460141.98219100,0.0018054,15.34190950000,4.54e-05,2.74,,0.68
"TOI-2196 b",20:49:21.62,-70:29:06.26,12.3,2459036.51260000,0.00190000,1.19472680000,9.3e-06,1.50,,1.1
"TOI-2202 b",03:24:54.82,-73:57:27.16,13.0,2459041.91235900,0.00039233,11.91249418654,9.20801e-06,3.75,,19.3
"TOI-2207 b",20:30:23.21,-44:53:15.43,11.3,2459283.82747000,0.00046,8.00196800000,2.5e-05,4.63,,4.3
"TOI-220 b",06:07:11.93,-61:59:49.96,10.5,2460175.49440300,0.0013013,10.69530830000,1.22e-05,2.04,,0.92
TOI-2211.01,20:34:09.38,-29:40:21.41,10.0,2459038.10320000,0.00270000,3.09268675700,0.00001294100,2.06,,0.35
"TOI-2236 b",01:20:39.84,-86:58:47.87,11.6,2459389.33745700,0.0004118,3.53158970000,3.1e-06,2.69,,7.2
"TOI-2257 b",12:58:57.51,+77:39:42.18,15.2,2459007.97949000,0.00108000,35.18934600000,9e-05,3.85,,4.1
"TOI-2260 b",16:30:40.08,+49:02:48.44,10.5,2460423.37566900,0.0018497,0.35245970000,5e-07,0.58,,0.30
"TOI-2266 b",16:21:07.21,+31:34:37.35,16.5,2459255.69481950,0.00027,2.32631800000,4.8e-06,0.98,,4.2
"TOI-2274 b",18:29:50.23,+40:32:29.08,12.0,2458685.36610000,0.0009,2.67963000000,3e-06,0.90,,0.83
"TOI-2285 b",22:10:15.18,+58:42:21.94,13.4,2458747.18310000,0.0029,13.63510900000,3.1e-05,2.42,,1.2
"TOI-2295 b",18:46:18.29,+50:29:32.88,9.6,2458713.45491800,0.0015573,60.06632000000,7.73e-05,2.41,,0.99
"TOI-2328 b",02:06:45.78,-81:14:50.55,12.3,2458330.48940000,0.00040000,17.10197000000,1e-05,3.36,,11.4
"TOI-2337 b",19:22:28.77,+60:51:14.05,12.5,2459769.98110200,0.00563828,2.99426303712,1.46436e-05,6.92,,1.1
"TOI-2338 b",05:25:22.70,-34:40:05.70,12.5,2458458.75450000,0.0008,22.65398000000,2e-05,3.47,,11.5
"TOI-2364 b",05:56:31.21,-05:00:43.31,12.2,2459227.04444700,0.0006444,4.01975550000,4.1e-06,2.69,,9.8
"TOI-2368 b",08:59:49.83,-48:29:18.57,12.5,2459752.59549000,0.00023,5.17500730000,1.6e-06,2.02,,12.8
